NBR,Season,Week,Team,PowerRank,OffenseScoringRank,OffensePassingRank,OffenseRushingRank,OffenseTotalRank,DefenseScoringRank,DefensePassingRank,DefenseRushingRank,DefenseTotalRank,
1,2017,14,Cardinals,23,24,10,32,20,29,18,9,13
2,2017,14,Falcons,11,14,11,11,8,13,6,18,8
3,2017,14,Ravens,9,13,31,12,30,3,3,16,7
4,2017,14,Bills,25,23,30,8,26,19,24,25,27
5,2017,14,Panthers,12,16,25,5,18,10,7,4,6
6,2017,14,Bears,28,30,32,13,32,14,12,15,14
7,2017,14,Bengals,19,25,26,30,31,11,8,28,16
8,2017,14,Browns,32,32,23,19,24,26,17,6,10
9,2017,14,Cowboys,15,10,29,4,19,20,21,12,21
10,2017,14,Broncos,26,27,19,17,23,31,4,5,5
11,2017,14,Lions,16,5,6,31,15,27,27,19,26
12,2017,14,Packers,14,20,27,16,25,17,26,14,24
13,2017,14,Texans,17,8,16,10,14,28,22,10,20
14,2017,14,Colts,30,28,28,24,27,32,32,13,29
15,2017,14,Jaguars,8,7,21,1,11,1,1,20,1
16,2017,14,Chiefs,10,6,9,15,6,15,28,30,30
26,2017,14,Chargers,13,17,2,26,9,4,5,31,17
29,2017,14,Rams,7,2,7,14,4,7,9,27,15
17,2017,14,Dolphins,27,26,20,29,29,24,15,21,18
18,2017,14,Vikings,6,11,13,6,5,2,10,2,2
19,2017,14,Patriots,1,4,1,9,1,9,29,26,28
20,2017,14,Saints,4,3,3,3,2,12,11,17,12
21,2017,14,Giants,24,31,22,27,28,23,30,32,32
22,2017,14,Jets,29,19,18,18,17,22,20,24,23
23,2017,14,Raiders,20,21,15,25,16,16,23,11,22
24,2017,14,Eagles,2,1,14,2,3,6,16,1,3
25,2017,14,Steelers,3,12,4,20,7,5,2,8,4
27,2017,14,49ers,31,29,17,22,21,25,19,29,25
28,2017,14,Seahawks,5,9,8,21,10,8,14,7,9
30,2017,14,Buccaneers,22,22,5,28,13,21,31,23,31
31,2017,14,Titans,18,18,24,7,22,18,25,3,11
32,2017,14,Redskins,21,15,12,23,12,30,13,22,19
